FROM_STATION,TO_STATION,FLOW
长龙站,翠竹站,485
长龙站,荷坳站,118
长龙站,老街站,966
长龙站,莲花北站,93
长龙站,翻身站,236
长龙站,红树湾站,41
长龙站,罗湖站,539
长龙站,白石龙站,137
长龙站,百鸽笼站,2298
长龙站,白石洲站,44
长龙站,华侨城站,17
长龙站,丹竹头站,514
长龙站,东角头站,54
长龙站,下水径站,600
长龙站,前海湾站,37
长龙站,侨城东站,56
长龙站,湖贝站,1500
长龙站,华强北站,1473
长龙站,世界之窗站,113
长龙站,侨城北站,88
长龙站,六约站,182
长龙站,会展中心站,388
长龙站,侨香站,121
长龙站,兴东站,389
长龙站,临海站,8
长龙站,华新站,497
长龙站,五和站,2459
长龙站,上水径站,572
长龙站,国贸站,507
长龙站,固戍站,169
长龙站,后瑞站,95
长龙站,福永站,68
长龙站,南山站,244
长龙站,机场站,145
长龙站,碧海湾站,27
长龙站,宝安站,1
长龙站,桥头站,38
长龙站,香蜜湖站,59
长龙站,鲤鱼门站,43
长龙站,大芬站,437
长龙站,太安站,1001
长龙站,大运站,247
长龙站,福田口岸站,185
长龙站,竹子林站,90
长龙站,福田站,414
长龙站,红山站,200
长龙站,科学馆站,548
长龙站,科苑站,253
长龙站,红岭站,136
长龙站,上梅林站,418
长龙站,高新园站,306
长龙站,香蜜站,26
长龙站,安托山站,13
长龙站,坂田站,1671
长龙站,福民站,150
长龙站,少年宫站,198
长龙站,岗厦站,280
长龙站,坪洲站,180
长龙站,宝体站,61
长龙站,市民中心站,223
长龙站,益田站,348
长龙站,石厦站,198
长龙站,深湾站,1
长龙站,布吉站,695
长龙站,上塘站,133
长龙站,深圳湾公园站,86
长龙站,民治站,1441
长龙站,怡景站,1792
长龙站,民乐站,99
长龙站,布心站,1702
长龙站,横岗站,495
长龙站,新安站,22
长龙站,蛇口港站,44
草埔站,香梅北站,21
草埔站,龙井站,24
草埔站,龙城广场站,436
草埔站,珠光站,32
草埔站,龙华站,291
草埔站,沙尾站,182
草埔站,上沙站,149
草埔站,皇岗村站,47
草埔站,农林站,104
草埔站,桃源村站,16
草埔站,皇岗口岸站,56
草埔站,西丽湖站,19
草埔站,深云站,15
草埔站,茶光站,30
草埔站,华强路站,657
草埔站,龙胜站,212
草埔站,黄贝岭站,245
草埔站,红树湾南站,13
草埔站,红岭北站,159
草埔站,笋岗站,163
草埔站,赤尾站,160
草埔站,洪湖站,59
草埔站,华强南站,161
草埔站,黄木岗站,83
草埔站,八卦岭站,194
草埔站,下沙站,136
草埔站,文锦站,38
草埔站,梅景站,51
草埔站,香梅站,19
草埔站,人民南站,32
草埔站,向西村站,41
草埔站,下梅林站,54
草埔站,鹿丹村站,55
草埔站,松岗站,29
草埔站,马安山站,33
草埔站,梅村站,44
草埔站,孖岭站,56
草埔站,红岭南站,119
草埔站,沙井站,56
草埔站,后亭站,34
草埔站,泥岗站,45
草埔站,园岭站,85
草埔站,碧头站,22
草埔站,银湖站,19
草埔站,塘尾站,30
草埔站,水贝站,547
草埔站,深康站,14
草埔站,清湖站,295
草埔站,深大站,306
草埔站,深圳北站,733
草埔站,水湾站,67
草埔站,湾厦站,77
草埔站,爱联站,514
草埔站,田贝站,1258
草埔站,燕南站,59
草埔站,登良站,114
草埔站,灵芝站,154
草埔站,留仙洞站,124
草埔站,海月站,118
草埔站,洪浪北站,87
草埔站,永湖站,265
草埔站,海上世界站,44
草埔站,机场东站,27
草埔站,新秀站,73
草埔站,晒布站,1287
草埔站,桃园站,141
草埔站,景田站,123
草埔站,杨美站,580
草埔站,木棉湾站,769
草埔站,岗厦北站,51
草埔站,宝安中心站,78
草埔站,宝华站,46
草埔站,大学城站,182
草埔站,大剧院站,1012
草埔站,塘朗站,168
草埔站,通新岭站,361
草埔站,吉祥站,437
草埔站,塘坑站,687
草埔站,南联站,472
草埔站,双龙站,771
草埔站,大新站,135
草埔站,后海站,356
草埔站,莲花西站,214
草埔站,莲花村站,279
草埔站,翠竹站,1260
草埔站,荷坳站,337
草埔站,老街站,2348
草埔站,莲花北站,33
草埔站,翻身站,82
草埔站,红树湾站,11
草埔站,罗湖站,1002
草埔站,白石龙站,94
草埔站,百鸽笼站,224
草埔站,白石洲站,123
草埔站,华侨城站,36
草埔站,丹竹头站,1826
草埔站,东角头站,56
草埔站,下水径站,294
草埔站,前海湾站,16
草埔站,侨城东站,82
草埔站,湖贝站,65
草埔站,华强北站,448
草埔站,世界之窗站,179
草埔站,侨城北站,61
草埔站,六约站,664
草埔站,会展中心站,418
草埔站,侨香站,94
草埔站,兴东站,145
草埔站,华新站,1175
草埔站,五和站,887
草埔站,上水径站,126
草埔站,国贸站,789
草埔站,固戍站,85
草埔站,后瑞站,27
草埔站,福永站,64
草埔站,南山站,277
草埔站,机场站,110
草埔站,碧海湾站,49
草埔站,宝安站,25
草埔站,桥头站,44
草埔站,机场北站,1
草埔站,香蜜湖站,99
草埔站,鲤鱼门站,86
草埔站,大芬站,912
草埔站,太安站,278
草埔站,大运站,518
草埔站,福田口岸站,141
草埔站,竹子林站,185
草埔站,福田站,434
草埔站,红山站,126
草埔站,科学馆站,710
草埔站,科苑站,162
草埔站,红岭站,299
草埔站,上梅林站,158
草埔站,高新园站,446
草埔站,香蜜站,15
草埔站,安托山站,16
草埔站,坂田站,481
草埔站,福民站,170
草埔站,少年宫站,376
草埔站,岗厦站,438
草埔站,坪洲站,79
草埔站,宝体站,41
草埔站,市民中心站,63
草埔站,益田站,486
草埔站,石厦站,353
草埔站,深湾站,3
草埔站,布吉站,1158
草埔站,上塘站,113
草埔站,深圳湾公园站,47
草埔站,民治站,722
草埔站,怡景站,270
草埔站,民乐站,84
草埔站,布心站,106
草埔站,横岗站,1004
草埔站,新安站,16
草埔站,蛇口港站,38
香梅北站,龙井站,40
香梅北站,龙城广场站,25
香梅北站,珠光站,84
香梅北站,龙华站,68
香梅北站,沙尾站,119
香梅北站,上沙站,67
香梅北站,皇岗村站,19
香梅北站,农林站,146
香梅北站,桃源村站,103
香梅北站,皇岗口岸站,31
香梅北站,西丽湖站,27
香梅北站,深云站,39
香梅北站,茶光站,35
香梅北站,华强路站,16
香梅北站,龙胜站,130
香梅北站,黄贝岭站,291
香梅北站,红树湾南站,3
香梅北站,红岭北站,64
香梅北站,笋岗站,49
香梅北站,赤尾站,63
香梅北站,洪湖站,9
香梅北站,华强南站,67
香梅北站,黄木岗站,45
香梅北站,八卦岭站,31
香梅北站,下沙站,254
香梅北站,文锦站,4
香梅北站,梅景站,97
香梅北站,香梅站,130
香梅北站,人民南站,13
香梅北站,向西村站,9
香梅北站,下梅林站,146
香梅北站,鹿丹村站,7
香梅北站,松岗站,21
香梅北站,马安山站,10
香梅北站,梅村站,129
香梅北站,孖岭站,43
香梅北站,红岭南站,8
香梅北站,沙井站,39
香梅北站,后亭站,6
香梅北站,泥岗站,66
香梅北站,园岭站,72
香梅北站,碧头站,6
香梅北站,银湖站,23
香梅北站,塘尾站,18
香梅北站,水贝站,24
香梅北站,深康站,188
香梅北站,清湖站,131
香梅北站,深大站,278
香梅北站,深圳北站,119
香梅北站,水湾站,105
香梅北站,湾厦站,78
香梅北站,爱联站,23
香梅北站,田贝站,42
香梅北站,燕南站,302
香梅北站,登良站,210
香梅北站,灵芝站,45
香梅北站,留仙洞站,52
香梅北站,海月站,148
香梅北站,洪浪北站,55
香梅北站,永湖站,6
香梅北站,海上世界站,104
香梅北站,机场东站,20
香梅北站,新秀站,72
香梅北站,晒布站,48
香梅北站,桃园站,124
香梅北站,景田站,819
香梅北站,杨美站,29
香梅北站,木棉湾站,54
香梅北站,岗厦北站,259
香梅北站,宝安中心站,46
香梅北站,宝华站,13
香梅北站,大学城站,46
香梅北站,大剧院站,597
香梅北站,塘朗站,11
香梅北站,通新岭站,150
香梅北站,吉祥站,19
香梅北站,塘坑站,19
香梅北站,南联站,26
香梅北站,双龙站,56
香梅北站,大新站,163
香梅北站,后海站,297
香梅北站,莲花西站,286
香梅北站,莲花村站,93
香梅北站,翠竹站,72
香梅北站,荷坳站,12
香梅北站,老街站,124
香梅北站,莲花北站,14
香梅北站,翻身站,37
香梅北站,红树湾站,80
香梅北站,罗湖站,104
香梅北站,白石龙站,99
香梅北站,百鸽笼站,70
香梅北站,白石洲站,136
香梅北站,华侨城站,54
香梅北站,丹竹头站,70
香梅北站,东角头站,93
香梅北站,下水径站,65
香梅北站,前海湾站,1
香梅北站,侨城东站,35
香梅北站,湖贝站,271
香梅北站,华强北站,663
香梅北站,世界之窗站,421
香梅北站,侨城北站,181
香梅北站,六约站,36
香梅北站,会展中心站,223
香梅北站,侨香站,441
香梅北站,兴东站,31
香梅北站,临海站,1
香梅北站,华新站,84
香梅北站,五和站,71
香梅北站,上水径站,22
香梅北站,国贸站,130
香梅北站,固戍站,56
香梅北站,后瑞站,26
香梅北站,福永站,23
香梅北站,南山站,142
香梅北站,机场站,47
香梅北站,碧海湾站,59
香梅北站,宝安站,14
香梅北站,桥头站,10
香梅北站,香蜜湖站,9
香梅北站,鲤鱼门站,72
香梅北站,大芬站,74
香梅北站,太安站,73
香梅北站,大运站,15
香梅北站,福田口岸站,164
香梅北站,竹子林站,43
香梅北站,福田站,1018
香梅北站,红山站,92
香梅北站,科学馆站,44
香梅北站,科苑站,506
香梅北站,红岭站,65
香梅北站,上梅林站,113
香梅北站,高新园站,375
香梅北站,香蜜站,212
香梅北站,安托山站,82
香梅北站,坂田站,44
香梅北站,福民站,124
香梅北站,少年宫站,100
香梅北站,岗厦站,59
香梅北站,坪洲站,78
香梅北站,宝体站,28
香梅北站,市民中心站,273
香梅北站,益田站,167
香梅北站,石厦站,158
香梅北站,深湾站,7
香梅北站,布吉站,103
香梅北站,上塘站,59
香梅北站,深圳湾公园站,41
香梅北站,民治站,37
香梅北站,怡景站,59
香梅北站,民乐站,77
香梅北站,布心站,62
香梅北站,横岗站,52
香梅北站,新安站,29
香梅北站,蛇口港站,68
龙井站,龙城广场站,28
龙井站,珠光站,200
龙井站,龙华站,151
龙井站,沙尾站,306
龙井站,上沙站,251
龙井站,皇岗村站,91
龙井站,农林站,256
龙井站,桃源村站,98
龙井站,皇岗口岸站,45
龙井站,西丽湖站,107
龙井站,深云站,118
龙井站,茶光站,284
龙井站,华强路站,50
龙井站,龙胜站,120
龙井站,黄贝岭站,110
龙井站,红树湾南站,3
龙井站,红岭北站,73
龙井站,笋岗站,80
龙井站,赤尾站,89
龙井站,洪湖站,22
龙井站,华强南站,80
龙井站,黄木岗站,41
龙井站,八卦岭站,42
龙井站,下沙站,190
龙井站,文锦站,5
龙井站,梅景站,39
龙井站,香梅站,77
龙井站,人民南站,3
龙井站,向西村站,5
龙井站,下梅林站,25
龙井站,鹿丹村站,9
龙井站,松岗站,29
龙井站,马安山站,32
龙井站,梅村站,21
龙井站,孖岭站,41
龙井站,红岭南站,12
龙井站,沙井站,54
龙井站,后亭站,19
龙井站,泥岗站,22
龙井站,园岭站,22
龙井站,碧头站,11
龙井站,银湖站,6
龙井站,塘尾站,12
龙井站,水贝站,14
龙井站,深康站,27
龙井站,清湖站,186
龙井站,深大站,67
龙井站,深圳北站,439
龙井站,水湾站,73
龙井站,湾厦站,19
龙井站,爱联站,32
龙井站,田贝站,41
龙井站,燕南站,28
龙井站,登良站,101
龙井站,灵芝站,234
龙井站,留仙洞站,153
龙井站,海月站,43
龙井站,洪浪北站,250
龙井站,永湖站,17
龙井站,海上世界站,67
龙井站,机场东站,33
龙井站,新秀站,35
龙井站,晒布站,19
龙井站,桃园站,37
龙井站,景田站,105
龙井站,杨美站,99
龙井站,木棉湾站,18
龙井站,岗厦北站,70
龙井站,宝安中心站,109
龙井站,宝华站,32
龙井站,大学城站,141
龙井站,大剧院站,169
龙井站,塘朗站,197
龙井站,通新岭站,24
龙井站,吉祥站,28
龙井站,塘坑站,14
龙井站,南联站,18
龙井站,双龙站,32
龙井站,大新站,27
龙井站,后海站,145
龙井站,莲花西站,81
龙井站,莲花村站,24
龙井站,翠竹站,22
龙井站,荷坳站,24
龙井站,老街站,116
龙井站,莲花北站,8
龙井站,翻身站,165
龙井站,红树湾站,9
龙井站,罗湖站,86
龙井站,白石龙站,86
龙井站,百鸽笼站,45
龙井站,白石洲站,29
龙井站,华侨城站,7
龙井站,丹竹头站,63
龙井站,东角头站,32
龙井站,下水径站,69
龙井站,前海湾站,4
龙井站,侨城东站,25
龙井站,湖贝站,62
龙井站,华强北站,195
龙井站,世界之窗站,90
龙井站,侨城北站,67
龙井站,六约站,38
龙井站,会展中心站,143
龙井站,侨香站,90
龙井站,兴东站,245
龙井站,临海站,5
龙井站,华新站,66
龙井站,五和站,416
龙井站,上水径站,61
龙井站,国贸站,71
龙井站,固戍站,97
龙井站,后瑞站,27
龙井站,福永站,44
龙井站,南山站,110
龙井站,机场站,37
龙井站,碧海湾站,35
龙井站,宝安站,9
龙井站,桥头站,29
龙井站,香蜜湖站,32
龙井站,鲤鱼门站,17
龙井站,大芬站,55
龙井站,太安站,47
龙井站,大运站,45
龙井站,福田口岸站,59
龙井站,竹子林站,33
龙井站,福田站,164
龙井站,红山站,33
龙井站,科学馆站,47
龙井站,科苑站,186
龙井站,红岭站,31
龙井站,上梅林站,75
龙井站,高新园站,71
龙井站,香蜜站,23
龙井站,安托山站,66
龙井站,坂田站,216
龙井站,福民站,98
龙井站,少年宫站,15
龙井站,岗厦站,95
龙井站,坪洲站,151
龙井站,宝体站,37
龙井站,市民中心站,149
龙井站,益田站,99
龙井站,石厦站,199
龙井站,布吉站,122
龙井站,上塘站,71
龙井站,深圳湾公园站,93
龙井站,民治站,379
龙井站,怡景站,34
龙井站,民乐站,60
龙井站,布心站,22
龙井站,横岗站,32
龙井站,新安站,8
龙井站,蛇口港站,9
龙城广场站,珠光站,30
龙城广场站,龙华站,165
龙城广场站,沙尾站,78
龙城广场站,上沙站,55
龙城广场站,皇岗村站,20
龙城广场站,农林站,18
龙城广场站,桃源村站,21
龙城广场站,皇岗口岸站,35
龙城广场站,西丽湖站,4
龙城广场站,深云站,10
龙城广场站,茶光站,14
龙城广场站,华强路站,195
龙城广场站,龙胜站,73
龙城广场站,黄贝岭站,236
龙城广场站,红树湾南站,3
龙城广场站,红岭北站,125
龙城广场站,笋岗站,121
龙城广场站,赤尾站,57
龙城广场站,洪湖站,40
龙城广场站,华强南站,41
龙城广场站,黄木岗站,39
龙城广场站,八卦岭站,90
龙城广场站,下沙站,68
龙城广场站,文锦站,16
龙城广场站,梅景站,34
龙城广场站,香梅站,20
龙城广场站,人民南站,19
龙城广场站,向西村站,44
龙城广场站,下梅林站,41
龙城广场站,鹿丹村站,18
龙城广场站,松岗站,25
龙城广场站,马安山站,17
龙城广场站,梅村站,26
龙城广场站,孖岭站,33
龙城广场站,红岭南站,58
龙城广场站,沙井站,44
龙城广场站,后亭站,16
龙城广场站,泥岗站,28
龙城广场站,园岭站,76
龙城广场站,碧头站,17
龙城广场站,银湖站,30
龙城广场站,塘尾站,8
龙城广场站,水贝站,173
龙城广场站,深康站,1
龙城广场站,清湖站,146
龙城广场站,深大站,154
龙城广场站,深圳北站,525
龙城广场站,水湾站,22
龙城广场站,湾厦站,9
龙城广场站,爱联站,1789
龙城广场站,田贝站,233
龙城广场站,燕南站,13
龙城广场站,登良站,32
龙城广场站,灵芝站,69
龙城广场站,留仙洞站,71
龙城广场站,海月站,13
龙城广场站,洪浪北站,33
龙城广场站,永湖站,594
龙城广场站,海上世界站,16
龙城广场站,机场东站,15
龙城广场站,新秀站,42
龙城广场站,晒布站,311
龙城广场站,桃园站,48
龙城广场站,景田站,61
龙城广场站,杨美站,154
龙城广场站,木棉湾站,722
龙城广场站,岗厦北站,30
龙城广场站,宝安中心站,30
龙城广场站,宝华站,16
龙城广场站,大学城站,79
龙城广场站,大剧院站,288
龙城广场站,塘朗站,53
龙城广场站,通新岭站,126
龙城广场站,吉祥站,1124
龙城广场站,塘坑站,877
龙城广场站,南联站,1600
龙城广场站,双龙站,1877
龙城广场站,大新站,54
龙城广场站,后海站,131
龙城广场站,莲花西站,34
龙城广场站,莲花村站,118
龙城广场站,翠竹站,378
龙城广场站,荷坳站,659
龙城广场站,老街站,728
龙城广场站,莲花北站,26
龙城广场站,翻身站,61
龙城广场站,红树湾站,3
龙城广场站,罗湖站,453
龙城广场站,白石龙站,48
龙城广场站,百鸽笼站,146
龙城广场站,白石洲站,58
龙城广场站,华侨城站,21
龙城广场站,丹竹头站,1055
龙城广场站,东角头站,15
龙城广场站,下水径站,207
龙城广场站,前海湾站,7
龙城广场站,侨城东站,57
龙城广场站,湖贝站,53
龙城广场站,华强北站,98
龙城广场站,世界之窗站,60
龙城广场站,侨城北站,22
龙城广场站,六约站,563
龙城广场站,会展中心站,187
龙城广场站,侨香站,35
龙城广场站,兴东站,45
龙城广场站,华新站,339
龙城广场站,五和站,360
