FROM_STATION,TO_STATION,FLOW
文锦站,莲花北站,13
泥岗站,后亭站,8
红岭南站,西丽湖站,1
孖岭站,马安山站,8
后亭站,怡景站,6
塘尾站,华强北站,55
泥岗站,深湾站,3
园岭站,皇岗口岸站,34
银湖站,园岭站,208
向西村站,红山站,49
人民南站,莲花西站,11
文锦站,白石龙站,24
松岗站,民乐站,11
马安山站,坂田站,26
碧头站,深康站,3
沙井站,安托山站,16
向西村站,竹子林站,2
后亭站,布心站,4
马安山站,国贸站,49
园岭站,皇岗村站,24
塘尾站,华侨城站,7
银湖站,泥岗站,113
人民南站,莲花村站,24
孖岭站,沙井站,18
文锦站,白石洲站,8
碧头站,深大站,61
松岗站,横岗站,31
泥岗站,红树湾南站,25
红岭南站,华强路站,5
沙井站,太安站,24
文锦站,登良站,2
孖岭站,后亭站,4
向西村站,科苑站,15
红岭南站,龙胜站,117
泥岗站,洪湖站,114
园岭站,沙尾站,142
马安山站,固戍站,62
人民南站,莲花北站,11
梅村站,南山站,116
松岗站,桃园站,106
沙井站,大运站,10
碧头站,深圳北站,160
塘尾站,前海湾站,51
后亭站,布吉站,36
文锦站,留仙洞站,1
人民南站,荷坳站,4
向西村站,科学馆站,12
水湾站,洪湖站,9
灵芝站,固戍站,716
洪浪北站,长龙站,123
水贝站,沙尾站,48
湾厦站,大运站,8
机场东站,益田站,39
民治站,塘坑站,214
怡景站,下沙站,81
布吉站,桥头站,74
民乐站,宝华站,40
木棉湾站,红树湾站,3
布心站,鹿丹村站,17
桃园站,水湾站,50
横岗站,新秀站,35
杨美站,湾厦站,16
新安站,赤尾站,9
怡景站,香梅站,20
民治站,塘朗站,1015
布吉站,福永站,94
民乐站,宝安中心站,53
横岗站,晒布站,426
木棉湾站,罗湖站,601
布心站,人民南站,7
杨美站,灵芝站,259
机场东站,石厦站,26
桃园站,水贝站,20
新安站,华强南站,3
新安站,红岭北站,9
布心站,碧头站,6
民治站,大新站,245
木棉湾站,老街站,952
桃园站,海上世界站,37
杨美站,田贝站,215
民乐站,岗厦站,354
机场东站,福田站,37
怡景站,梅村站,33
布吉站,碧海湾站,35
横岗站,机场东站,19
布吉站,宝安站,15
民治站,大芬站,256
机场东站,科学馆站,75
怡景站,孖岭站,59
民乐站,市民中心站,468
木棉湾站,荷坳站,221
桃园站,海月站,54
新安站,笋岗站,7
杨美站,留仙洞站,260
横岗站,杨美站,207
布心站,松岗站,8
布吉站,机场北站,1
机场东站,福民站,27
横岗站,景田站,85
怡景站,梅景站,40
民治站,大剧院站,633
木棉湾站,翠竹站,580
杨美站,燕南站,246
民乐站,少年宫站,602
新安站,黄木岗站,10
桃园站,永湖站,16
布心站,向西村站,6
新安站,八卦岭站,7
木棉湾站,翻身站,38
民乐站,岗厦北站,162
怡景站,下梅林站,37
桃园站,洪浪北站,189
布吉站,机场站,136
民治站,大学城站,1221
横岗站,木棉湾站,534
机场东站,福田口岸站,49
杨美站,爱联站,81
民乐站,安托山站,5
横岗站,怡景站,119
布心站,园岭站,68
景田站,莲花西站,249
民治站,坂田站,1844
布吉站,马安山站,46
桃园站,民乐站,119
木棉湾站,红山站,31
新安站,皇岗口岸站,3
机场东站,白石龙站,25
杨美站,深康站,2
怡景站,红树湾南站,1
民乐站,太安站,33
布心站,泥岗站,49
横岗站,布心站,116
杨美站,深大站,150
机场东站,白石洲站,126
木棉湾站,竹子林站,100
民治站,国贸站,202
景田站,莲花村站,68
桃园站,横岗站,61
布吉站,沙井站,94
新安站,皇岗村站,8
布吉站,后亭站,31
新安站,沙尾站,23
横岗站,布吉站,960
市民中心站,南山站,206
怡景站,洪湖站,97
木棉湾站,科苑站,84
杨美站,深圳北站,951
机场东站,登良站,29
景田站,莲花北站,17
布心站,银湖站,15
民治站,固戍站,409
民乐站,大运站,9
民治站,后瑞站,182
市民中心站,宝安站,71
木棉湾站,科学馆站,497
怡景站,笋岗站,278
横岗站,市民中心站,38
民乐站,大芬站,37
布心站,孖岭站,41
景田站,荷坳站,28
桃园站,杨美站,65
机场东站,留仙洞站,82
杨美站,海月站,20
布吉站,松岗站,71
新安站,上沙站,24
民治站,坪洲站,492
民乐站,宝体站,17
木棉湾站,红岭站,205
景田站,蛇口港站,85
桃园站,民治站,256
杨美站,清湖站,306
怡景站,深圳湾公园站,38
横岗站,新安站,6
布吉站,塘尾站,52
布心站,红岭南站,8
机场东站,百鸽笼站,10
机场东站,红树湾站,2
民乐站,新秀站,45
民治站,宝华站,184
新安站,下沙站,44
桃园站,湾厦站,76
杨美站,益田站,77
怡景站,鹿丹村站,8
横岗站,水湾站,30
布心站,桥头站,4
横岗站,水贝站,298
桃园站,灵芝站,313
布心站,福永站,10
民治站,宝安中心站,367
民乐站,晒布站,48
机场东站,罗湖站,197
新安站,香梅站,8
怡景站,人民南站,3
杨美站,石厦站,74
横岗站,永湖站,365
杨美站,福民站,104
民治站,少年宫站,261
民乐站,景田站,240
桃园站,燕南站,32
怡景站,向西村站,2
布吉站,五和站,1665
宝华站,清湖站,93
岗厦北站,宝体站,19
塘朗站,塘尾站,43
大芬站,茶光站,22
少年宫站,新安站,18
大运站,香蜜湖站,5
大学城站,深圳湾公园站,27
大剧院站,人民南站,14
岗厦站,塘朗站,60
市民中心站,双龙站,51
布吉站,侨城东站,92
宝华站,灵芝站,880
少年宫站,晒布站,243
大运站,高新园站,63
布心站,上梅林站,80
大新站,华强南站,6
大芬站,龙井站,28
岗厦北站,宝安中心站,18
塘朗站,福永站,67
宝安中心站,水贝站,9
大学城站,香梅站,32
太安站,西乡站,15
大运站,香蜜站,2
大剧院站,鹿丹村站,1
布吉站,会展中心站,410
少年宫站,新秀站,55
岗厦站,塘坑站,124
大新站,赤尾站,30
布心站,上塘站,25
太安站,西丽站,112
大学城站,下沙站,98
塘朗站,桥头站,83
宝华站,湾厦站,16
宝安中心站,水湾站,49
市民中心站,南联站,34
大芬站,珠光站,14
岗厦北站,宝华站,8
大运站,茶光站,4
大学城站,红岭南站,8
岗厦站,宝体站,110
少年宫站,民治站,268
宝安中心站,清湖站,167
布心站,五和站,337
布吉站,华新站,678
宝华站,百鸽笼站,22
市民中心站,坪洲站,128
大新站,深圳湾公园站,48
岗厦北站,新安站,22
大剧院站,塘尾站,40
太安站,香蜜湖站,15
大新站,深湾站,1
市民中心站,坂田站,170
少年宫站,民乐站,650
布吉站,华强北站,840
岗厦北站,怡景站,191
宝安中心站,深康站,9
布心站,丹竹头站,247
太安站,香梅北站,38
岗厦站,安托山站,28
大芬站,皇岗口岸站,54
大学城站,园岭站,22
大剧院站,马安山站,72
宝华站,白石龙站,46
大运站,西丽湖站,5
大剧院站,沙井站,138
少年宫站,横岗站,175
岗厦站,太安站,90
布吉站,华侨城站,36
太安站,草埔站,136
岗厦北站,布心站,129
市民中心站,国贸站,104
宝安中心站,深大站,720
大运站,华强路站,78
大学城站,泥岗站,31
宝华站,白石洲站,112
大芬站,皇岗村站,25
大新站,红树湾南站,8
大学城站,银湖站,6
少年宫站,桃园站,97
大新站,洪湖站,20
布心站,湖贝站,388
岗厦站,大运站,86
太安站,长龙站,485
宝安中心站,深圳北站,635
大芬站,沙尾站,104
宝华站,登良站,27
塘朗站,南山站,194
岗厦北站,布吉站,155
大运站,龙胜站,27
大剧院站,后亭站,39
市民中心站,固戍站,78
布吉站,前海湾站,44
布吉站,兴东站,383
大运站,龙城广场站,490
大芬站,上沙站,51
岗厦站,大芬站,330
宝华站,留仙洞站,88
岗厦北站,市民中心站,84
少年宫站,杨美站,104
大学城站,孖岭站,20
大剧院站,松岗站,79
大新站,笋岗站,32
市民中心站,后瑞站,47
宝安中心站,海月站,52
布心站,东角头站,12
太安站,长岭陂站,19
塘朗站,宝安站,9
宝华站,田贝站,2
少年宫站,机场东站,26
市民中心站,后海站,167
布吉站,六约站,487
大芬站,农林站,39
大剧院站,碧头站,19
太安站,车公庙站,310
岗厦站,大新站,327
布心站,世界之窗站,37
宝安中心站,海上世界站,26
大学城站,梅村站,18
大运站,龙华站,49
塘朗站,碧海湾站,37
岗厦北站,岗厦站,13
大新站,红岭北站,41
大芬站,深云站,8
大运站,黄贝岭站,101
塘朗站,机场站,106
布心站,下水径站,858
布吉站,侨香站,76
市民中心站,通新岭站,27
少年宫站,木棉湾站,259
宝安中心站,洪浪北站,1058
大剧院站,文锦站,3
岗厦站,大学城站,53
大新站,八卦岭站,33
大学城站,下梅林站,15
宝华站,爱联站,8
太安站,赤湾站,3
塘朗站,机场北站,2
宝华站,燕南站,3
少年宫站,景田站,145
大芬站,桃源村站,20
布心站,上水径站,193
布吉站,侨城北站,81
大新站,黄木岗站,35
岗厦站,大剧院站,1608
太安站,购物公园站,155
宝安中心站,永湖站,7
岗厦北站,少年宫站,37
大运站,鲤鱼门站,13
市民中心站,吉祥站,28
大学城站,梅景站,16
大剧院站,向西村站,2
布心站,侨城东站,22
固戍站,福永站,46
大芬站,灵芝站,104
坪洲站,华强南站,4
大学城站,罗湖站,29
国贸站,鹿丹村站,2
大运站,水湾站,16
坂田站,下沙站,142
大新站,益田站,126
太安站,新秀站,153
大芬站,湾厦站,18
固戍站,桥头站,69
宝体站,塘坑站,14
大学城站,红树湾站,6
安托山站,宝华站,6
坪洲站,赤尾站,38
国贸站,文锦站,2
宝体站,大学城站,104
大学城站,翻身站,565
大新站,福田口岸站,113
太安站,木棉湾站,108
大芬站,爱联站,388
坂田站,下梅林站,50
安托山站,岗厦北站,60
固戍站,机场站,18
坪洲站,八卦岭站,31
大运站,洪浪北站,21
国贸站,向西村站,1
安托山站,少年宫站,12
大芬站,燕南站,42
太安站,景田站,90
坂田站,梅景站,88
大新站,福民站,84
大学城站,翠竹站,28
宝体站,大剧院站,140
大运站,永湖站,265
坪洲站,黄木岗站,28
固戍站,宝安站,7
大运站,海月站,7
国贸站,松岗站,63
大芬站,留仙洞站,93
大新站,科学馆站,308
太安站,杨美站,250
大学城站,荷坳站,28
坂田站,孖岭站,22
宝体站,大芬站,14
安托山站,市民中心站,31
坪洲站,笋岗站,25
太安站,机场东站,10
大学城站,老街站,62
坪洲站,红岭北站,41
大新站,福田站,143
国贸站,碧头站,20
大芬站,田贝站,872
宝体站,大新站,326
安托山站,岗厦站,32
坂田站,梅村站,30
固戍站,碧海湾站,18
大运站,海上世界站,6
大芬站,白石洲站,57
大新站,竹子林站,283
大学城站,莲花村站,11
坂田站,泥岗站,26
国贸站,沙井站,92
宝体站,太安站,12
坪洲站,红树湾南站,29
太安站,横岗站,86
大运站,深大站,52
安托山站,布心站,4
大芬站,登良站,44
大运站,深圳北站,253
太安站,桃园站,26
大新站,科苑站,287
固戍站,南山站,960
大学城站,莲花北站,43
宝体站,大运站,7
国贸站,后亭站,35
安托山站,布吉站,10
坂田站,银湖站,13
坪洲站,洪湖站,8
大芬站,深大站,252
大剧院站,莲花村站,82
大运站,横岗站,1052
太安站,布心站,479
国贸站,泥岗站,49
大新站,白石洲站,710
宝体站,国贸站,90
大学城站,竹子林站,38
安托山站,太安站,7
固戍站,沙井站,111
坂田站,红树湾南站,5
坪洲站,皇岗村站,11
坂田站,深湾站,3
大芬站,深康站,6
国贸站,园岭站,63
宝体站,坂田站,70
大剧院站,莲花西站,410
太安站,怡景站,821
大学城站,红山站,100
大新站,白石龙站,61
坪洲站,皇岗口岸站,25
大运站,民乐站,11
固戍站,马安山站,48
大运站,民治站,117
大芬站,清湖站,118
大新站,百鸽笼站,41
大剧院站,蛇口港站,87
宝体站,坪洲站,705
太安站,新安站,7
坂田站,深圳湾公园站,37
安托山站,宝体站,8
大学城站,红岭站,19
固戍站,塘尾站,48
国贸站,红岭南站,3
安托山站,机场东站,3
太安站,海上世界站,19
大运站,田贝站,146
坂田站,碧头站,24
国贸站,碧海湾站,72
大芬站,福田站,432
宝体站,岗厦站,106
大新站,老街站,350
坪洲站,梅村站,30
坂田站,文锦站,1
太安站,洪浪北站,69
大新站,翻身站,253
大运站,爱联站,431
国贸站,机场站,194
大芬站,福田口岸站,74
坪洲站,下梅林站,42
安托山站,木棉湾站,6
宝体站,岗厦北站,11
坂田站,向西村站,3
大芬站,福民站,76
安托山站,景田站,74
大新站,翠竹站,81
太安站,永湖站,18
坪洲站,梅景站,55
宝体站,少年宫站,26
大运站,燕南站,14
坂田站,人民南站,2
安托山站,晒布站,4
大运站,灵芝站,40
国贸站,福永站,83
大芬站,石厦站,232
大新站,罗湖站,311
宝体站,宝安中心站,712
坪洲站,香梅站,43
太安站,水贝站,19
大运站,白石龙站,17
太安站,深康站,10
坪洲站,园岭站,59
大新站,莲花西站,56
坂田站,马安山站,44
大芬站,红山站,40
福田站,珠光站,143
石厦站,鹿丹村站,21
红树湾站,水湾站,163
益田站,桥头站,91
科学馆站,香蜜站,17
荷坳站,华侨城站,6
石厦站,沙井站,62
科苑站,草埔站,88
翻身站,太安站,68
罗湖站,横岗站,519
翠竹站,布心站,101
科学馆站,华强路站,826
老街站,国贸站,735
福田站,皇岗村站,96
福民站,泥岗站,80
红树湾站,深大站,39
福田口岸站,红树湾南站,4
莲花北站,湖贝站,52
科学馆站,龙胜站,501
老街站,固戍站,350
福田站,沙尾站,472
翠竹站,布吉站,752
福民站,银湖站,27
益田站,南山站,276
罗湖站,桃园站,340
科苑站,长龙站,111
福田口岸站,洪湖站,45
石厦站,后亭站,17
翻身站,大运站,21
红树湾站,深圳北站,29
荷坳站,前海湾站,2
科苑站,长岭陂站,1
老街站,后瑞站,185
红树湾站,海月站,232
翻身站,大芬站,57
福田站,上沙站,413
罗湖站,杨美站,86
石厦站,松岗站,59
福田口岸站,笋岗站,112
益田站,宝安站,106
科学馆站,龙城广场站,127
莲花北站,东角头站,21
翠竹站,市民中心站,36
福民站,孖岭站,73
荷坳站,兴东站,28
科苑站,车公庙站,289
翻身站,大新站,204
科学馆站,龙华站,445
红树湾站,海上世界站,80
益田站,碧海湾站,178
福田口岸站,红岭北站,89
福田站,农林站,75
石厦站,碧头站,21
翠竹站,岗厦站,253
福民站,梅村站,61
莲花北站,世界之窗站,54
罗湖站,机场东站,251
荷坳站,六约站,209
老街站,后海站,233
福田口岸站,深圳湾公园站,57
罗湖站,民治站,132
莲花北站,五和站,278
荷坳站,华新站,133
老街站,坪洲站,394
翻身站,宝体站,277
科苑站,香蜜湖站,62
翠竹站,新安站,22
红树湾站,清湖站,27
科学馆站,茶光站,39
福民站,红岭南站,9
石厦站,塘尾站,21
福田口岸站,深湾站,1
福民站,园岭站,75
红树湾站,深康站,38
科苑站,香梅北站,235
石厦站,马安山站,39
罗湖站,民乐站,116
莲花北站,丹竹头站,73
科学馆站,西丽湖站,24
翠竹站,怡景站,9
福田站,皇岗口岸站,37
老街站,坂田站,340
荷坳站,华强北站,40
翻身站,安托山站,23
石厦站,机场北站,3
荷坳站,吉祥站,288
翻身站,少年宫站,54
福田站,黄木岗站,117
科学馆站,桃源村站,89
竹子林站,购物公园站,731
老街站,大剧院站,1070
翠竹站,景田站,164
罗湖站,永湖站,129
福田口岸站,梅景站,116
莲花村站,上水径站,21
科苑站,鲤鱼门站,122
红树湾站,燕南站,16
莲花北站,侨城北站,11
福民站,向西村站,18
莲花村站,上梅林站,102
荷坳站,双龙站,426
竹子林站,西乡站,158
老街站,塘朗站,58
翠竹站,晒布站,624
罗湖站,水贝站,186
科苑站,高新园站,162
翻身站,宝安中心站,1398
莲花北站,侨城东站,24
福田站,华强南站,56
石厦站,福永站,76
福田口岸站,香梅站,22
福民站,人民南站,10
科学馆站,龙井站,26
红树湾站,灵芝站,9
翻身站,岗厦站,103
科学馆站,农林站,76
科苑站,龙华站,324
石厦站,碧海湾站,153
福田站,红岭北站,218
竹子林站,车公庙站,1003
福田口岸站,梅村站,87
莲花北站,六约站,24
老街站,大新站,339
荷坳站,后海站,47
莲花村站,世界之窗站,37
罗湖站,海上世界站,70
红树湾站,田贝站,4
翠竹站,机场东站,18
福民站,碧头站,6
红树湾站,爱联站,2
竹子林站,赤湾站,50
福田站,八卦岭站,150
老街站,大学城站,52
翻身站,岗厦北站,45
荷坳站,通新岭站,75
科苑站,黄贝岭站,380
石厦站,机场站,113
翠竹站,木棉湾站,554
福田口岸站,下梅林站,134
莲花村站,下水径站,42
科学馆站,深云站,14
福民站,文锦站,12
莲花北站,侨香站,11
罗湖站,洪浪北站,77
翠竹站,新秀站,10
竹子林站,西丽站,108
红树湾站,湾厦站,132
福民站,鹿丹村站,5
荷坳站,南联站,399
科苑站,香蜜站,100
莲花村站,上塘站,60
罗湖站,水湾站,105
福田站,赤尾站,140
福田口岸站,湖贝站,159
燕南站,龙胜站,184
石厦站,固戍站,103
湾厦站,洪湖站,5
福民站,前海湾站,5
湾厦站,深圳湾公园站,9
益田站,宝体站,36
福田口岸站,五和站,538
